School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Santa Fe,1.27,1.25,2.51,1,1,1
St. Vincent,0.98,1.08,2.06,2,2,2
New Haven,0.96,0.96,1.93,3,3,3
Northland Christian,0.69,0.81,1.49,6,4,4
Concordia,0.69,0.79,1.48,5,5,5
Winona,0.76,0.62,1.38,4,7,6
Bernie,0.63,0.72,1.35,7,6,7
Sparta,0.48,0.58,1.06,10,8,8
Bismarck,0.54,0.51,1.05,9,9,9
Eminence,0.54,0.49,1.03,8,10,10
Lutheran (Kansas City),0.45,0.44,0.88,11,11,11
Advance,0.42,0.33,0.74,12,12,12
North Platte,0.38,0.25,0.63,13,13,13
Lesterville,0.26,0.23,0.49,14,15,14
Midway,0.21,0.25,0.46,15,14,15
Tarkio,0.19,0.19,0.38,16,16,16
Osceola,-0.02,-0.05,-0.07,18,19,17
Fordland,-0.13,0.02,-0.11,24,17,18
West Platte,-0.1,-0.02,-0.12,22,18,19
Leopold,-0.06,-0.1,-0.16,19,21,20
Bell City,0.1,-0.27,-0.17,17,27,21
School of the Ozarks,-0.09,-0.09,-0.18,21,20,22
Gideon,-0.11,-0.11,-0.21,23,22,23
Crest Ridge,-0.08,-0.23,-0.32,20,25,24
Sacred Heart,-0.25,-0.19,-0.44,28,23,25
Jasper,-0.25,-0.19,-0.45,29,24,26
Wellington-Napoleon,-0.2,-0.31,-0.51,25,28,27
Greenville,-0.23,-0.33,-0.56,27,30,28
Calvary Lutheran,-0.35,-0.23,-0.58,37,26,29
Risco,-0.2,-0.4,-0.6,26,36,30
Northwest (Hughesville),-0.33,-0.33,-0.66,32,31,31
Meadow Heights,-0.35,-0.33,-0.68,38,32,32
Orrick,-0.34,-0.35,-0.69,33,34,33
Clarkton,-0.35,-0.34,-0.69,36,33,34
Green Ridge,-0.39,-0.31,-0.7,40,29,35
Lone Jack,-0.34,-0.37,-0.71,35,35,36
Drexel,-0.29,-0.46,-0.75,30,38,37
Crossroads College Preparatory,-0.31,-0.47,-0.78,31,40,38
Holcomb,-0.34,-0.49,-0.83,34,41,39
Crystal City,-0.36,-0.5,-0.87,39,42,40
Viburnum,-0.46,-0.44,-0.9,43,37,41
Purdy,-0.44,-0.46,-0.9,41,39,42
Liberal,-0.47,-0.59,-1.06,44,44,43
Archie,-0.45,-0.63,-1.07,42,45,44
Billings,-0.58,-0.56,-1.15,46,43,45
Miller,-0.58,-0.64,-1.22,47,47,46
Ellington,-0.61,-0.63,-1.24,49,46,47
Wheaton,-0.61,-0.65,-1.25,48,48,48
Oran,-0.58,-0.69,-1.26,45,50,49
Kingston,-0.61,-0.76,-1.37,50,53,50
Rich Hill,-0.76,-0.67,-1.43,52,49,51
Cooter,-0.83,-0.74,-1.57,55,51,52
Hurley,-0.82,-0.77,-1.6,54,54,53
Bunker,-0.81,-0.86,-1.67,53,56,54
La Monte,-0.86,-0.82,-1.67,59,55,55
Rock Port,-0.94,-0.76,-1.69,64,52,56
Lockwood,-0.72,-0.98,-1.7,51,65,57
Nodaway-Holt,-0.83,-0.92,-1.76,56,59,58
Valley,-0.87,-0.93,-1.79,60,60,59
Zalma,-0.84,-0.96,-1.8,57,63,60
Greenfield,-0.89,-0.91,-1.8,61,57,61
Verona,-0.85,-0.97,-1.82,58,64,62
McAuley Catholic,-0.96,-0.92,-1.88,66,58,63
Lincoln,-0.96,-0.95,-1.91,65,62,64
Summersville,-1.03,-0.95,-1.97,69,61,65
South Iron,-0.9,-1.08,-1.98,62,69,66
North Pemiscot,-0.94,-1.1,-2.04,63,70,67
McKinley Classical Leadership,-1.0,-1.06,-2.06,67,68,68
Richland (Essex),-1.11,-1.04,-2.15,71,66,69
Smithton,-1.13,-1.05,-2.18,72,67,70
Hume,-1.14,-1.15,-2.29,73,71,71
Campbell,-1.11,-1.19,-2.3,70,73,72
Galena,-1.18,-1.21,-2.39,74,75,73
Kingsville,-1.29,-1.16,-2.46,78,72,74
Golden City,-1.29,-1.2,-2.49,77,74,75
Chamois,-1.02,-1.49,-2.51,68,81,76
Oak Ridge,-1.26,-1.29,-2.55,76,77,77
Chilhowee,-1.26,-1.34,-2.59,75,78,78
St. Paul Lutheran (Farmington),-1.3,-1.34,-2.64,79,79,79
Southland,-1.49,-1.28,-2.78,84,76,80
Bunceton,-1.42,-1.42,-2.84,81,80,81
Lakeland,-1.43,-1.53,-2.96,83,82,82
Fairfax,-1.41,-1.57,-2.98,80,86,83
St. Joseph Christian,-1.42,-1.63,-3.05,82,87,84
Exeter,-1.61,-1.56,-3.17,86,85,85
Chadwick,-1.63,-1.55,-3.18,87,83,86
Otterville,-1.52,-1.68,-3.2,85,89,87
Thayer,-1.65,-1.56,-3.2,88,84,88
Bronaugh,-1.67,-1.73,-3.39,89,90,89
Miami (Amoret),-1.79,-1.87,-3.65,90,95,90
Everton,-1.93,-1.78,-3.71,92,91,91
Wentworth Military Academy,-1.99,-1.8,-3.79,94,92,92
Delta (Deering),-1.99,-1.85,-3.84,95,93,93
Marquand-Zion,-2.03,-1.86,-3.89,96,94,94
Collegiate School of Med-Bio Science,-2.26,-1.64,-3.9,99,88,95
Thomas Jefferson Independent Day,-1.89,-2.1,-3.99,91,96,96
Ballard,-1.96,-2.1,-4.06,93,97,97
Niangua,-2.11,-2.2,-4.31,97,98,98
Bradleyville,-2.16,-2.32,-4.48,98,100,99
Missouri School for the Deaf,-2.29,-2.22,-4.51,100,99,100
Northeast Vernon County,-2.85,-2.63,-5.48,101,101,101
Frontier School of Excellence Charter,-3.07,-2.96,-6.03,102,102,102
