School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lutheran St. Charles,1.5,1.46,2.96,1,1,1
Hermann,1.04,1.06,2.1,3,2,2
Valle Catholic,1.14,0.95,2.08,2,6,3
Liberty (Mountain View),0.92,1.06,1.98,4,3,4
Bishop LeBlond,0.88,1.02,1.9,8,4,5
Fair Grove,0.88,0.99,1.87,6,5,6
Jefferson (Festus),0.9,0.82,1.72,5,7,7
Arcadia Valley,0.81,0.8,1.61,10,8,8
Fatima,0.84,0.7,1.55,9,9,9
Trinity Catholic,0.68,0.63,1.32,11,10,10
Holden,0.59,0.6,1.19,12,12,11
Barstow,0.88,0.26,1.14,7,20,12
Crane,0.53,0.61,1.13,16,11,13
Whitfield,0.57,0.52,1.09,13,13,14
Adrian,0.53,0.44,0.96,15,16,15
Cole Camp,0.55,0.4,0.95,14,17,16
Woodland,0.44,0.5,0.95,17,14,17
Saxony Lutheran,0.41,0.47,0.88,18,15,18
Bloomfield,0.28,0.29,0.57,21,19,19
Summit Christian Academy,0.37,0.19,0.55,19,23,20
Ash Grove,0.2,0.3,0.5,24,18,21
Herculaneum,0.34,0.1,0.44,20,24,22
West County,0.18,0.23,0.41,25,21,23
Father Tolton,0.15,0.23,0.38,26,22,24
St. Paul Lutheran (Concordia),0.26,0.07,0.33,22,25,25
Principia,0.2,0.06,0.26,23,26,26
Lamar,0.08,-0.0,0.07,27,29,27
Malden,0.03,0.01,0.05,28,28,28
Mid-Buchanan,-0.05,0.03,-0.02,31,27,29
Stockton,-0.04,-0.03,-0.07,30,30,30
Clearwater,-0.08,-0.1,-0.17,32,31,31
Clever,-0.12,-0.16,-0.27,33,32,32
Butler,-0.01,-0.29,-0.3,29,41,33
Marionville,-0.15,-0.24,-0.39,34,37,34
Willow Springs,-0.23,-0.22,-0.45,36,34,35
Cabool,-0.24,-0.22,-0.46,37,33,36
Lutheran North,-0.29,-0.22,-0.51,40,35,37
El Dorado Springs,-0.21,-0.3,-0.51,35,42,38
Knob Noster,-0.28,-0.26,-0.54,38,39,39
Brentwood,-0.29,-0.25,-0.54,39,38,40
Lawson,-0.33,-0.22,-0.56,49,36,41
Lafayette County,-0.31,-0.33,-0.64,45,43,42
Skyline,-0.3,-0.37,-0.67,41,45,43
Montgomery County,-0.31,-0.36,-0.67,44,44,44
East Buchanan,-0.3,-0.38,-0.68,42,46,45
Metro,-0.44,-0.28,-0.71,56,40,46
Wright City,-0.32,-0.41,-0.73,47,48,47
Central (New Madrid County),-0.31,-0.43,-0.74,46,49,48
Grandview (Hillsboro),-0.32,-0.43,-0.75,48,50,49
New Heights Christian,-0.35,-0.45,-0.8,51,51,50
Southwest (Washburn),-0.43,-0.4,-0.83,54,47,51
Maplewood-Richmond Hts.,-0.31,-0.52,-0.83,43,56,52
Houston,-0.34,-0.51,-0.85,50,55,53
Portageville,-0.4,-0.47,-0.87,53,53,54
Cuba,-0.45,-0.46,-0.91,57,52,55
Pierce City,-0.52,-0.47,-0.99,59,54,56
Hancock,-0.44,-0.61,-1.04,55,58,57
Sherwood,-0.37,-0.67,-1.04,52,60,58
Lexington,-0.56,-0.53,-1.09,61,57,59
Puxico,-0.5,-0.68,-1.17,58,61,60
Linn,-0.56,-0.62,-1.18,62,59,61
Plattsburg,-0.53,-0.68,-1.21,60,62,62
Ava,-0.76,-0.78,-1.54,66,65,63
Eugene,-0.8,-0.76,-1.56,67,64,64
Windsor,-0.81,-0.74,-1.56,68,63,65
Carrollton,-0.74,-0.83,-1.57,64,68,66
Senath-Hornersville,-0.75,-0.82,-1.57,65,67,67
Forsyth,-0.7,-0.89,-1.58,63,70,68
Sarcoxie,-0.88,-0.97,-1.85,69,72,69
Barat Academy,-1.06,-0.8,-1.85,73,66,70
Licking,-1.01,-0.86,-1.87,72,69,71
Conway,-1.0,-0.93,-1.93,71,71,72
Lathrop,-0.92,-1.01,-1.93,70,73,73
Blue Eye,-1.08,-1.07,-2.15,74,76,74
Spokane,-1.1,-1.06,-2.16,78,75,75
Plato,-1.08,-1.1,-2.18,75,77,76
Carnahan,-1.09,-1.17,-2.26,77,78,77
Cardinal Ritter,-1.23,-1.04,-2.27,82,74,78
Hallsville,-1.09,-1.28,-2.37,76,83,79
Bourbon,-1.23,-1.21,-2.43,81,79,80
Diamond,-1.2,-1.24,-2.44,80,81,81
Tipton,-1.16,-1.35,-2.51,79,87,82
Bowling Green,-1.27,-1.29,-2.56,84,84,83
Hayti,-1.25,-1.31,-2.57,83,86,84
Pleasant Hope,-1.31,-1.27,-2.58,86,82,85
University Academy Charter,-1.31,-1.35,-2.67,87,88,86
Valley Park,-1.44,-1.22,-2.67,90,80,87
North Callaway,-1.37,-1.36,-2.73,89,89,88
Belle,-1.35,-1.38,-2.73,88,90,89
Caruthersville,-1.29,-1.46,-2.75,85,91,90
Penney,-1.49,-1.31,-2.8,92,85,91
Trenton,-1.51,-1.47,-2.98,93,92,92
Charleston,-1.47,-1.51,-2.98,91,93,93
Dixon,-1.65,-1.66,-3.31,94,94,94
Transportation and Law,-1.78,-1.86,-3.63,95,95,95
Cleveland NJROTC,-1.95,-1.86,-3.81,96,96,96
Brookfield,-2.16,-1.98,-4.13,97,97,97
Southeast,-2.39,-2.26,-4.65,98,98,98
Southwest Early College,-3.06,-2.93,-5.98,99,99,99
